"","lon","lat","range"
"5245560",31.076292,30.132071,238
"5246524",31.291393,30.457188,13
"5246542",31.29139,30.457241,10000
"5246545",31.291388,30.457236,10000
"5247358",31.291406,30.457243,16
"5248174",31.31726,27.045904,6
"5251578",31.323568,30.049461,17
"5251584",31.323605,30.049466,10000
"5251596",31.324142,30.096947,1
"5251958",31.191742,30.03911,5
"5253137",31.191616,30.053023,10000
"5253147",31.19161,30.052962,10000
"5253699",31.825443,31.506412,9
"5253700",31.825437,31.506362,7
"5253710",31.825441,31.506351,1
"5254977",31.239702,30.044552,10000
"5256127",31.401055,30.119016,10000
"5256351",31.291402,30.457149,12
"5256354",31.291363,30.457124,19
"5256363",31.291373,30.457093,14
"5257371",31.072885,30.135104,476
"5257379",31.070695,30.137219,2
"5258003",31.389611,30.056589,36
"5259447",31.269579,29.767399,1
"5259475",31.269583,29.767397,10000
"5259486",31.269584,29.767393,10000
"5260083",31.283968,30.047378,6
"5261681",31.309956,30.105036,10000
"5262010",29.78093,31.134412,181
"5264256",29.992364,31.17379,1
"5264269",29.992362,31.173783,10000
"5267752",29.88402,31.204377,28
"5294977",33.784448,31.138517,70
"5295002",33.78376,31.138429,167
"5295022",33.78435,31.138513,10000
"5295529",31.141503,30.364116,6
"5296562",31.236303,30.037655,10000
"5297070",31.286218,30.085364,28
"5297633",31.27106,30.031693,91
"5297634",31.271309,30.031692,24
"5299250",31.335789,30.105197,124
"5299646",31.360624,26.81316,5
"5299657",31.360631,26.813183,10000
"5299795",31.336023,30.105225,21
"5299920",31.336045,30.105177,31
"5300874",29.918223,31.188628,10000
"5300875",29.928191,31.212167,30
"5300885",29.927805,31.212794,10000
"5300887",29.927805,31.212794,10000
"5300893",29.927805,31.212794,10000
"5301845",31.127289,29.990488,16
"5301853",31.129979,29.988597,10000
"5302067",31.253841,30.079994,2
"5302070",31.253876,30.080009,10000
"5302848",31.19466,27.173415,10000
"5303799",33.944745,26.765461,20
"5303860",31.005915,30.411683,2076
"5303862",30.995805,30.408347,10000
"5304140",31.016438,30.564456,3
"5304154",31.016464,30.564363,10000
"5304469",31.398098,30.145827,17
"5305689",31.280765,29.986433,1206
"5305690",31.274825,30.005287,4599
"5305691",31.277684,30.043735,10000
"5305692",31.278428,30.044441,106
"5305693",31.304518,30.05916,10000
"5305694",31.347945,30.103086,10000
"5305695",31.301392,30.057502,10000
"5305696",31.33623,30.10533,10000
"5305697",31.345758,30.103229,10000
"5305863",31.336034,30.105265,15
"5306398",29.922873,31.200516,15
"5306610",29.922916,31.200529,20
"5306689",32.712464,26.157429,303
"5306801",31.182612,27.19574,10000
"5306820",31.17927,27.202613,833
"5308038",32.291097,31.258389,301
"5309724",31.249389,29.967927,28
"5312496",32.290685,31.256808,10000
"5312497",32.312997,31.254782,144
"5312498",32.312097,31.255551,10000
"5312499",32.312392,31.256874,344
"5312500",32.312551,31.254736,10000
"5312502",32.31405,31.25383,10000
"5312503",32.290685,31.256808,10000
"5312504",32.311944,31.255857,10000
"5314266",31.279835,30.055877,10000
"5314267",31.267533,30.030545,10000
"5314268",31.32444,30.09526,10000
"5316883",31.243932,30.045616,10000
"5319299",31.242683,30.078168,10000
"5319306",31.242683,30.078168,10000
"5322654",31.953188,30.865356,10000
"5322655",31.953294,30.865796,3
"5323486",31.245492,30.080182,93
"5323507",31.245419,30.080525,1
"5323606",31.245412,30.080522,10000
"5324255",31.740672,30.282637,18
"5324263",31.740627,30.282694,14
"5324832",31.37859,30.080406,143
"5326485",31.162668,30.064088,129
"5328710",31.148655,30.946703,10000
"5329401",31.273389,30.090852,19
"5329465",31.273247,30.090975,15
"5330006",31.441834,30.249273,10000
"5330007",31.570014,30.395687,79
"5330008",31.573023,30.421417,111
"5330009",31.543418,30.492101,10659
"5330010",31.426449,30.222974,69
"5330011",31.554626,30.454062,2653
"5330012",31.273334,29.974886,10000
"5330013",31.515653,30.588071,545
"5330014",31.510349,30.589843,10000
"5330015",31.521576,30.586095,10000
"5330016",31.509616,30.590089,10000
"5330438",33.799816,31.13519,50
"5330446",33.800188,31.134869,10000
"5330453",33.800188,31.134869,10000
"5330457",33.800188,31.134869,10000
"5331435",30.641562,31.136596,13
"5332157",31.241718,30.13629,10000
"5332311",31.082477,30.871855,682
"5332866",31.492922,30.592031,10000
"5332867",31.509398,30.587483,110
"5332868",31.503504,30.576002,10000
"5332995",31.046364,29.9569,6
"5333002",31.04651,29.956883,10000
"5333010",31.046495,29.956918,27
"5333566",31.320512,29.868675,6
"5334171",31.046187,29.957047,21
"5336000",31.493166,30.59191,10000
"5336001",31.498972,30.584553,245
"5336002",31.493166,30.59191,10000
"5336003",31.502334,30.584972,92
"5336004",31.497797,30.584852,10000
"5336005",31.498004,30.585326,10000
"5336006",31.492753,30.592195,10000
"5336366",31.362291,31.034554,1
"5336374",31.362285,31.034542,10000
"5336477",31.492919,30.592377,10000
"5336874",31.341931,30.111437,10000
"5338151",31.259207,30.077364,51
"5339883",31.502725,30.582917,10000
"5339884",31.538262,30.508228,483
"5339885",31.428986,30.153466,220
"5339886",31.433963,30.14131,1469
"5339887",31.414409,30.14613,336
"5339888",31.405449,30.142872,698
"5339889",31.399642,30.140254,191
"5339890",31.397133,30.138641,132
"5339891",31.503148,30.584974,232
"5339892",31.425463,30.171557,10000
"5339893",31.539979,30.503504,68
"5339894",31.424774,30.218323,10000
"5339895",31.433176,30.148524,1163
"5339896",31.411709,30.141848,1566
"5339897",31.530837,30.532359,10000
"5339898",31.426533,30.158823,247
"5339899",31.394272,30.137746,88
"5339900",31.424942,30.170952,10000
"5339901",31.389771,30.134844,402
"5339902",31.39115,30.135765,267
"5339903",31.386622,30.132469,10000
"5339904",31.38901,30.134234,10000
"5343737",31.026721,30.563515,12
"5343738",31.026759,30.563576,10000
"5348192",31.251618,30.097398,1
"5350788",31.874357,26.369277,12
"5350800",31.874409,26.369268,41
"5354598",31.87435,26.369224,13
"5354611",31.874265,26.369265,10000
"5354956",31.588088,30.674864,10000
"5354996",31.874309,26.36916,42
"5355546",32.304019,31.259952,337
"5355547",32.310305,31.257597,487
"5355548",32.305685,31.261379,118
"5355549",32.295727,31.259164,234
"5355550",32.308954,31.259887,10000
"5355551",32.311459,31.258074,320
"5355552",32.306682,31.26096,10000
"5355553",32.298481,31.258254,51
"5355554",32.299532,31.259477,103
"5355555",32.31404,31.253828,10000
"5355556",32.290762,31.256908,10000
"5355557",32.263664,31.249707,10000
"5357272",30.949656,31.116538,10000
"5357290",31.314237,30.102584,39
"5358092",31.174313,30.008732,10000
"5358102",31.174313,30.008732,10000
"5361836",31.249669,30.018764,10000
"5362234",31.096167,30.512075,4
"5364762",30.9878,30.774171,3
"5364777",30.987806,30.774173,2
"5366196",30.655283,31.138967,47
"5368593",31.153406,30.000943,16
"5371887",31.507142,26.774569,10000
"5372462",33.70765,27.315908,5
"5377720",31.321019,30.096627,14
"5378198",31.347217,30.045872,10000
"5378216",31.347217,30.045872,10000
"5379114",31.672008,30.728046,1
"5379130",31.672005,30.728048,10000
"5379998",31.363104,26.923876,10000
"5381638",30.548805,31.207423,10000
"5382555",31.439253,30.07492,4
"5389452",31.003365,30.799847,5
"5389557",31.003343,30.799903,41
"5389560",31.003145,30.799891,18
"5389562",30.605289,30.418818,6
"5389904",31.003611,30.799921,31
"5390874",31.445614,26.89943,10000
"5393483",31.76216,31.167728,10000
"5394196",31.186097,30.46438,152
"5401530",29.949979,31.227933,233
"5401537",29.94695,31.224494,71
"5403176",30.506064,30.363012,30
"5405784",31.241151,30.084458,11
"5412000",31.348091,29.835704,21
"5414024",31.339768,30.148941,21
"5416591",31.247349,30.965547,10000
"5418548",31.239343,30.070824,42
"5428475",31.232877,30.076955,10000
"5430196",31.184476,30.464327,14
"5453579",31.455515,31.29942,20
"5454987",31.455711,31.299514,10000
"5454989",31.455572,31.299357,13
"5474166",28.929042,30.8464,10000
"5474170",28.91389,30.849902,10000
"5474238",28.916538,30.84686,10000
"5482009",31.181835,30.478221,24
"5485229",29.883881,31.211227,47
"5486313",31.221724,30.078461,12
"5489932",30.002159,31.263193,5
"5497461",30.642777,31.130155,80
"5497479",30.64274,31.130437,1
"5497481",30.642742,31.130434,10000
"5499599",32.899651,24.128311,10000
"5499602",32.899746,24.128354,4
"5502209",28.981314,30.828617,10000
"5502210",31.353702,30.056763,89
"5502211",28.981872,30.828289,10000
"5502212",28.981586,30.8284,30
"5502213",31.346757,30.099993,255
"5506478",34.395976,27.987308,840
"5510811",32.904761,24.080462,433
"5512195",31.305861,29.892464,2
"5512747",31.2383,30.047426,58
"5512750",31.240085,30.048382,111
"5512751",31.24222,30.048891,28
"5512752",31.243775,30.04932,49
"5512753",31.246068,30.049393,10000
"5512756",31.247929,30.050325,142
"5512757",31.247449,30.050427,15
"5512762",31.275571,30.050623,209
"5512764",31.249338,30.05045,10000
"5512765",31.278449,30.053994,234
"5512766",31.280455,30.056244,10000
"5513538",32.904416,24.080505,50
"5515193",32.901236,24.106136,95
"5522929",31.975039,30.772766,11
"5530281",32.897059,24.095044,327
"5535909",31.134233,29.144369,23
"5538118",31.288612,30.103186,138
"5538125",31.288785,30.103497,16
"5538130",31.288488,30.103375,31
"5539634",31.288647,30.10374,56
"5539730",31.288868,30.10342,10000
"5539828",31.207932,30.06763,67
"5539895",31.288748,30.103408,10000
"5541167",33.890276,27.071296,97
"5541204",31.305757,29.892306,15
"5542303",31.218549,30.035074,1
"5544392",31.299229,29.893035,10000
"5544395",31.299277,29.892938,12
"5545363",32.701889,25.761447,408
"5545368",32.702141,25.761062,10000
"5547531",29.764625,31.029279,2
"5548676",32.294749,30.618333,11
"5549486",30.678878,29.360075,10000
"5551148",34.295609,27.866256,10000
"5551314",31.268778,29.951751,10000
"5551427",31.268701,29.951743,5
"5553527",31.505675,30.591927,1
"5557753",31.511299,30.582183,2
"5558748",34.318436,27.914063,32
"5558852",31.873966,30.969676,32
"5563234",30.778792,30.802984,118
"5563237",30.778597,30.803033,135
"5563303",29.951984,30.923706,1
"5563591",30.778302,30.801916,6
"5564152",32.035646,31.190849,10000
"5565689",31.247216,30.049245,33
"5567184",32.644684,25.696366,10000
"5567811",31.372103,31.064756,14
"5573823",30.006938,31.240942,10000
"5574126",27.223728,31.349844,10000
"5574132",27.223724,31.349855,1
"5577034",29.976651,31.241386,47
"5577443",29.942767,31.227327,25
"5579683",31.196742,30.016814,349
"5583927",30.939807,30.458305,27
"5584551",29.770677,31.104438,313
"5586705",30.806254,27.709391,10000
"5586706",30.806025,27.709675,10000
"5586708",30.806271,27.709475,10000
"5586766",30.939804,30.458237,9
"5589135",30.939695,30.458196,4
"5589136",30.9398,30.458288,6
"5595209",31.673331,30.722401,39
"5595975",31.180516,30.447573,1
"5603410",28.953507,30.842755,10000
"5603414",28.953479,30.842744,10000
"5603420",28.95348,30.842781,10000
"5603427",28.953285,30.843019,21
"5603855",28.953622,30.842914,50
"5606090",32.319367,31.241295,10000
"5606101",32.319364,31.241297,10000
"5606636",28.953578,30.85656,45
"5606643",28.953835,30.850064,735
"5606936",28.953559,30.842766,57
"5609767",31.34168,30.081593,10000
"5609785",31.621204,26.553674,14
"5620697",31.231751,30.190213,1641
"5620714",31.243236,30.209893,460
"5621012",31.267647,30.232628,10000
"5625932",31.874345,26.369198,36
"5628019",31.353614,30.056776,10000
"5628661",30.54949,25.468819,95
"5628663",30.549336,25.468171,37
"5634851",29.957423,31.240694,24
"5637976",29.939042,31.223909,79
"5639114",31.382156,30.058678,13
"5642932",31.507428,30.59816,10000
"5663260",31.328244,30.079539,10000
"5663608",34.380933,27.943331,10000
"5667684",31.272987,30.075194,10000
"5667685",31.269224,30.072128,153
"5667686",31.266432,30.070088,10000
"5667687",31.250127,30.06347,10000
"5667688",31.250027,30.063431,10000
"5667689",31.24804,30.062644,10000
"5667690",31.247636,30.062468,10000
"5667691",31.246159,30.061515,10000
"5667692",31.224701,30.049034,459
"5667693",31.214651,30.047908,10000
"5667694",31.211531,30.047554,10000
"5667695",31.21091,30.055007,10000
"5667696",31.207938,30.052646,85
"5671244",31.250355,30.044225,102
"5671245",31.25038,30.044214,109
"5671338",31.346673,30.098069,10000
"5671339",31.346212,30.098308,10000
"5671819",32.633476,25.706142,10000
"5671820",32.633476,25.706142,10000
"5671826",32.63349,25.706075,10000
"5682601",31.002204,30.564835,13
"5682606",31.002268,30.564782,15
"5682628",31.00241,30.564687,10000
"5682881",30.939721,30.458328,12
"5688121",31.3201,30.00253,10000
"5689241",31.159989,30.443143,407
"5689572",31.162987,30.442312,1
"5691846",31.377768,30.109468,3
"5695483",31.723728,30.29635,10000
"5697680",33.820702,27.197461,10000
"5697689",33.807856,27.214565,10000
"5698718",31.250405,30.04417,10000
"5699944",29.951569,31.209053,5
"5699954",29.951592,31.209125,1
"5703746",31.327854,30.078911,10000
"5704129",31.345965,30.07874,10000
"5704130",31.345858,30.078622,10000
"5704131",31.34408,30.081648,157
"5704132",31.34706,30.081433,124
"5704133",31.350282,30.081095,123
"5704134",31.366289,30.079596,489
"5704135",31.374187,30.078835,68
"5704136",31.390119,30.080287,575
"5704137",31.405234,30.081168,215
"5704138",31.427711,30.079665,1853
"5704139",31.44639,30.080523,376
"5704140",31.45822,30.081831,153
"5704141",31.478362,30.084554,221
"5704142",31.513076,30.085059,81
"5704143",31.498248,30.085716,2242
"5704144",31.524283,30.085224,1477
"5704145",31.554781,30.090681,1268
"5704146",31.542541,30.086605,772
"5704147",31.551972,30.089699,93
"5704148",31.574292,30.099288,1354
"5704149",31.606177,30.107114,1818
"5704150",31.609185,30.107203,1034
"5704151",31.596568,30.109985,9018
"5704152",31.603256,30.125865,787
"5704153",31.601617,30.134451,113
"5704154",31.601639,30.138065,363
"5704155",31.604903,30.140276,347
"5704156",31.608003,30.143877,435
"5704157",31.604605,30.148228,52
"5704158",31.601761,30.168682,336
"5704159",31.59971,30.178793,1081
"5704160",31.593866,30.177617,754
"5704161",31.619601,30.184295,1045
"5704162",31.644924,30.190432,1028
"5704163",31.635493,30.187578,858
"5704164",31.561516,30.175389,2435
"5704165",31.529006,30.171303,933
"5704166",31.499516,30.167373,1967
"5704167",31.476351,30.163656,506
"5704168",31.467646,30.160569,271
"5704169",31.448847,30.155693,479
"5704170",31.430056,30.150549,168
"5704171",31.409339,30.144802,354
"5704172",31.390444,30.135095,200
"5704173",31.385256,30.131432,309
"5704174",31.382553,30.128661,3083
"5704175",31.351492,30.101494,377
"5704176",31.347382,30.098687,234
"5704177",31.3596,30.104881,1067
"5704178",31.342217,30.095363,269
"5704179",31.334798,30.091402,407
"5704180",31.330327,30.088828,51
"5704181",31.325922,30.086196,385
"5704182",31.321085,30.083495,386
"5704183",31.250907,30.064294,863
"5704184",31.236691,30.054971,648
"5704185",31.219858,30.061048,58
"5704186",31.200919,30.060543,736
"5704187",31.163634,30.06405,885
"5704188",31.136631,30.066192,1561
"5704189",31.079152,30.057707,591
"5704190",31.066994,30.053105,733
"5704191",31.056724,30.049175,300
"5704192",31.050546,30.041476,1471
"5704193",31.037542,30.038278,860
"5704194",31.032051,30.034871,603
"5704195",31.024504,30.030065,599
"5704196",31.020203,30.027293,359
"5704197",30.993394,30.012007,1731
"5704198",30.978862,29.99549,865
"5704199",30.986836,29.98353,221
"5704200",30.983325,29.980632,18
"5704201",30.983827,29.981158,85
"5704202",30.987913,29.983827,10000
"5704203",30.986932,29.984481,400
"5704204",30.981859,29.992667,695
"5704205",30.974838,29.999807,298
"5704206",30.972974,30.001972,10000
"5704207",30.978415,30.006101,112
"5704208",30.983514,30.00875,736
"5704209",31.003473,30.016592,2317
"5704210",31.025714,30.030657,225
"5704211",31.048783,30.044331,399
"5704212",31.35201,30.08092,10000
"5704213",31.41348,30.081063,242
"5704214",31.470433,30.083087,512
"5704215",31.467705,30.082647,10000
"5704216",31.506528,30.084325,241
"5704217",31.561757,30.093236,150
"5704218",31.605835,30.113833,506
"5704219",31.603635,30.151249,445
"5704220",31.599568,30.171219,761
"5704221",31.577815,30.17728,245
"5704222",31.460511,30.158882,455
"5704223",31.436322,30.152295,372
"5704224",31.426163,30.149448,167
"5704225",31.372635,30.121672,283
"5704226",31.242466,30.058418,113
"5704227",31.22147,30.060357,61
"5704228",31.213886,30.062119,278
"5704229",31.215445,30.061705,507
"5704230",31.191386,30.059655,135
"5704231",31.174302,30.062067,212
"5704232",31.014015,30.023309,417
"5704233",30.975859,30.00497,112
"5704234",30.973145,30.003173,242
"5704235",30.985764,29.989048,440
"5704236",30.986606,29.982572,10000
"5704237",30.975112,30.003953,228
"5704238",30.993249,30.010271,556
"5704239",31.342464,30.081815,10000
"5704240",31.37733,30.078886,176
"5704241",31.455813,30.081525,81
"5704242",31.457794,30.081764,624
"5704243",31.610036,30.143566,282
"5704244",31.600384,30.158633,430
"5704245",31.599316,30.163287,72
"5704246",31.632635,30.184986,501
"5704247",31.397817,30.139194,707
"5704248",30.971442,30.001705,107
"5704249",30.987013,29.98589,51
"5704250",30.981757,29.984705,585
"5704251",30.983337,29.98068,10000
"5704252",30.984562,29.981553,10000
"5704253",30.987629,29.983501,10000
"5704254",31.057464,30.038776,69
"5704255",31.05408,30.045176,180
"5704256",31.014306,30.023506,249
"5704257",31.011983,30.022008,997
"5704258",31.005781,30.017952,10000
"5704259",30.998645,30.013784,103
"5704260",30.971115,30.001578,110
"5704261",30.975663,29.998729,171
"5704262",30.982018,29.992251,56
"5704263",30.986997,29.985823,53
"5704265",31.344089,30.080188,239
"5704266",31.651713,30.192255,10000
"5704267",31.327179,30.086998,10000
"5704268",31.053682,30.047699,84
"5704269",30.983403,29.980664,10000
"5704270",30.986059,29.982161,143
"5704271",31.037779,30.056026,473
"5704272",31.029308,30.061191,542
"5704273",31.027782,30.063313,10000
"5704274",31.018062,30.025979,112
"5704275",31.005913,30.018029,10000
"5704276",31.004299,30.017011,112
"5704277",30.997395,30.01375,10000
"5704278",30.977464,30.005929,54
